[MJ/(m2h)],01:00,02:00,03:00,04:00,05:00,06:00,07:00,08:00,09:00,10:00,11:00,12:00,13:00,14:00,15:00,16:00,17:00,18:00,19:00,20:00,21:00,22:00,23:00,24:00,Daily Amount 
259:(09/16),0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.02,0.03,0.03,0.04,0.05,0.13,0.11,0.07,0.02,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.5
260:(09/17),0.00,0.00,0.00,0.00,0.00,0.01,0.02,0.06,0.07,0.09,0.09,0.11,0.07,0.04,0.03,0.03,0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.6
261:(09/18),0.00,0.00,0.00,0.00,0.00,0.02,0.03,0.03,0.03,0.05,0.08,0.09,0.11,0.09,0.08,0.03,0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.7
262:(09/19),0.00,0.00,0.00,0.00,0.00,0.01,0.03,0.04,0.06,0.05,0.05,0.03,0.03,0.03,0.03,0.04,0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.4
263:(09/20),0.00,0.00,0.00,0.00,0.00,0.01,0.04,0.07,0.10,0.13,0.14,0.13,0.12,0.10,0.08,0.04,0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.0
264:(09/21),0.00,0.00,0.00,0.00,0.00,0.01,0.03,0.04,0.06,0.08,0.05,0.04,0.09,0.10,0.07,0.04,0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.6
265:(09/22),0.00,0.00,0.00,0.00,0.00,0.01,0.02,0.03,0.04,0.04,0.02,0.02,0.01,0.01,0.01,0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.2
266:(09/23),0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.01,0.02,0.04,0.05,0.07,0.06,0.08,0.07,0.04,0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.5
267:(09/24),0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.01,0.01,0.02,0.01,0.01,0.01,0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.1
268:(09/25),0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.01,0.02,0.02,0.05,0.09,0.07,0.06,0.03,0.02,0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.4
269:(09/26),0.00,0.00,0.00,0.00,0.00,0.01,0.02,0.06,0.11,0.12,0.13,0.12,0.10,0.05,0.03,0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.8
270:(09/27),0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.01,0.02,0.02,0.03,0.02,0.02,0.01,0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.2
271:(09/28),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.01,0.01,0.01,0.02,0.01,0.01,0.01,0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.1
272:(09/29),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.01,0.02,0.03,0.03,0.03,0.02,0.02,0.02,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.2
273:(09/30),0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.03,0.09,0.09,0.08,0.11,0.11,0.10,0.07,0.04,0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.7
274:(10/01),0.00,0.00,0.00,0.00,0.00,0.00,0.02,0.03,0.07,0.08,0.09,0.08,0.06,0.03,0.02,0.01,0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.5
275:(10/02),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.03,0.03,0.03,0.08,0.10,0.07,0.04,0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.4
276:(10/03),0.00,0.00,0.00,0.00,0.00,0.00,0.03,0.06,0.09,0.10,0.12,0.11,0.10,0.09,0.06,0.03,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.8
277:(10/04),0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.05,0.04,0.03,0.03,0.05,0.06,0.05,0.03,0.02,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.4
278:(10/05),0.00,0.00,0.00,0.00,0.00,0.00,0.03,0.03,0.04,0.02,0.02,0.02,0.03,0.03,0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.2
279:(10/06),0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.02,0.03,0.04,0.05,0.07,0.10,0.06,0.04,0.02,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.4
280:(10/07),0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.03,0.04,0.05,0.04,0.02,0.01,0.01,0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.2
281:(10/08),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.1
282:(10/09),0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.02,0.04,0.07,0.06,0.05,0.04,0.05,0.04,0.02,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.4
283:(10/10),0.00,0.00,0.00,0.00,0.00,0.00,0.03,0.06,0.09,0.09,0.04,0.04,0.04,0.04,0.05,0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.5
284:(10/11),0.00,0.00,0.00,0.00,0.00,0.00,0.02,0.08,0.10,0.12,0.09,0.08,0.06,0.03,0.02,0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.6
285:(10/12),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.01,0.02,0.04,0.05,0.04,0.03,0.01,0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.2
286:(10/13),0.00,0.00,0.00,0.00,0.00,0.00,0.02,0.03,0.06,0.07,0.08,0.10,0.09,0.08,0.06,0.03,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.6
287:(10/14),0.00,0.00,0.00,0.00,0.00,0.00,0.03,0.05,0.08,0.10,0.11,0.11,0.10,0.08,0.06,0.03,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.8
288:(10/15),0.00,0.00,0.00,0.00,0.00,0.00,0.03,0.06,0.09,0.11,0.11,0.11,0.10,0.08,0.06,0.03,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.8
289:(10/16),0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.02,0.02,0.04,0.07,0.05,0.05,0.05,0.06,0.02,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.4
290:(10/17),0.00,0.00,0.00,0.00,0.00,0.00,0.03,0.06,0.09,0.11,0.12,0.12,0.11,0.09,0.06,0.02,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.8
291:(10/18),0.00,0.00,0.00,0.00,0.00,0.00,0.02,0.05,0.07,0.06,0.07,0.10,0.10,0.08,0.06,0.03,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.6
292:(10/19),0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.04,0.05,0.06,0.06,0.07,0.06,0.05,0.02,0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.4
293:(10/20),0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.04,0.06,0.10,0.13,0.13,0.11,0.09,0.06,0.03,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.8
294:(10/21),0.00,0.00,0.00,0.00,0.00,0.00,0.03,0.06,0.09,0.11,0.12,0.12,0.11,0.09,0.06,0.02,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.8
295:(10/22),0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.01,0.01,0.02,0.04,0.07,0.06,0.03,0.05,0.02,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.3
296:(10/23),0.00,0.00,0.00,0.00,0.00,0.00,0.02,0.05,0.08,0.10,0.11,0.11,0.09,0.08,0.05,0.02,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.7
297:(10/24),0.00,0.00,0.00,0.00,0.00,0.00,0.02,0.03,0.03,0.05,0.04,0.02,0.01,0.01,0.01,0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.2
298:(10/25),0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.04,0.08,0.10,0.11,0.12,0.11,0.09,0.06,0.02,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.7
299:(10/26),0.00,0.00,0.00,0.00,0.00,0.00,0.02,0.06,0.07,0.09,0.08,0.09,0.09,0.07,0.04,0.02,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.6
300:(10/27),0.00,0.00,0.00,0.00,0.00,0.00,0.03,0.06,0.08,0.10,0.12,0.12,0.10,0.08,0.05,0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.8
301:(10/28),0.00,0.00,0.00,0.00,0.00,0.00,0.02,0.06,0.08,0.10,0.11,0.11,0.10,0.04,0.02,0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.7
302:(10/29),0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.02,0.03,0.03,0.04,0.05,0.10,0.04,0.03,0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.4
303:(10/30),0.00,0.00,0.00,0.00,0.00,0.00,0.02,0.04,0.04,0.10,0.10,0.09,0.08,0.07,0.04,0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.6
304:(10/31),0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.05,0.04,0.04,0.04,0.09,0.07,0.04,0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.4
305:(11/01),0.00,0.00,0.00,0.00,0.00,0.00,0.02,0.05,0.08,0.10,0.11,0.11,0.10,0.08,0.05,0.02,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.7
306:(11/02),0.00,0.00,0.00,0.00,0.00,0.00,0.02,0.05,0.08,0.10,0.11,0.10,0.09,0.06,0.04,0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.7
307:(11/03),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.02,0.01,0.01,0.01,0.01,0.02,0.01,0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.1
308:(11/04),0.00,0.00,0.00,0.00,0.00,0.00,0.02,0.06,0.09,0.11,0.12,0.11,0.10,0.08,0.05,0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.8
309:(11/05),0.00,0.00,0.00,0.00,0.00,0.00,0.02,0.02,0.03,0.05,0.06,0.06,0.09,0.04,0.03,0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.4
310:(11/06),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.01,0.01,0.01,0.01,0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.1
311:(11/07),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.02,0.03,0.03,0.02,0.02,0.02,0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.2
312:(11/08),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.02,0.04,0.07,0.09,0.09,0.08,0.05,0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.5
313:(11/09),0.00,0.00,0.00,0.00,0.00,0.00,0.02,0.05,0.07,0.09,0.10,0.10,0.09,0.07,0.04,0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.6
314:(11/10),0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.04,0.07,0.09,0.09,0.10,0.08,0.06,0.04,0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.6
315:(11/11),0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.03,0.04,0.08,0.07,0.08,0.07,0.04,0.02,0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.5
316:(11/12),0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.03,0.05,0.07,0.08,0.08,0.07,0.05,0.03,0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.5
317:(11/13),0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.03,0.06,0.08,0.09,0.09,0.08,0.05,0.03,0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.5
318:(11/14),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.1
319:(11/15),0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.04,0.07,0.08,0.10,0.10,0.09,0.07,0.04,0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.6
320:(11/16),0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.04,0.07,0.09,0.10,0.09,0.08,0.06,0.03,0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.6
321:(11/17),0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.03,0.04,0.05,0.05,0.09,0.05,0.03,0.03,0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.4
322:(11/18),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.02,0.05,0.04,0.07,0.05,0.03,0.02,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.3
323:(11/19),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.02,0.03,0.05,0.08,0.09,0.08,0.05,0.03,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.4
324:(11/20),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.03,0.03,0.02,0.01,0.02,0.02,0.02,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.2
325:(11/21),0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.02,0.04,0.07,0.06,0.06,0.06,0.04,0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.4
326:(11/22),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.01,0.02,0.07,0.03,0.05,0.03,0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.2
327:(11/23),0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.04,0.07,0.09,0.09,0.07,0.08,0.06,0.03,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.5
328:(11/24),0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.04,0.07,0.08,0.09,0.09,0.08,0.06,0.03,0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.6
329:(11/25),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.03,0.07,0.08,0.08,0.07,0.05,0.03,0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.4
330:(11/26),0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.02,0.03,0.04,0.05,0.07,0.03,0.02,0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.3
331:(11/27),0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.03,0.06,0.09,0.10,0.10,0.09,0.07,0.04,0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.6
332:(11/28),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.02,0.04,0.05,0.05,0.04,0.03,0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.3
333:(11/29),0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.03,0.06,0.08,0.09,0.09,0.07,0.05,0.03,0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.5
334:(11/30),0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.03,0.06,0.08,0.09,0.09,0.08,0.06,0.03,0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.5
335:(12/01),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.03,0.05,0.07,0.08,0.08,0.07,0.05,0.02,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.5
336:(12/02),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.01,0.01,0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.0
337:(12/03),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.01,0.01,0.01,0.01,0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.1
338:(12/04),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.02,0.03,0.05,0.07,0.05,0.04,0.04,0.02,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.3
339:(12/05),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.01,0.01,0.01,0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.1
340:(12/06),0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.03,0.06,0.08,0.09,0.08,0.07,0.04,0.02,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.5
341:(12/07),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.01,0.01,0.01,0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.1
342:(12/08),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.01,0.01,0.02,0.02,0.02,0.02,0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.1
343:(12/09),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.02,0.04,0.04,0.03,0.05,0.02,0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.2
344:(12/10),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.03,0.06,0.10,0.05,0.05,0.02,0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.3
345:(12/11),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.02,0.06,0.08,0.08,0.05,0.05,0.03,0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.4
346:(12/12),0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.02,0.03,0.04,0.06,0.06,0.05,0.03,0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.3
347:(12/13),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.03,0.05,0.08,0.09,0.09,0.08,0.06,0.03,0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.5
348:(12/14),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.02,0.05,0.07,0.07,0.03,0.04,0.04,0.03,0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.4
349:(12/15),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.02,0.03,0.05,0.06,0.07,0.06,0.04,0.02,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.4
350:(12/16),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.02,0.03,0.03,0.03,0.03,0.02,0.02,0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.2
351:(12/17),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.02,0.05,0.08,0.09,0.09,0.08,0.06,0.03,0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.5
352:(12/18),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.02,0.05,0.07,0.07,0.06,0.07,0.05,0.03,0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.4
353:(12/19),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.02,0.05,0.07,0.08,0.08,0.07,0.05,0.03,0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.5
354:(12/20),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.02,0.05,0.08,0.09,0.09,0.08,0.06,0.03,0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.5
355:(12/21),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.02,0.06,0.08,0.09,0.09,0.08,0.06,0.04,0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.5
356:(12/22),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.02,0.04,0.06,0.07,0.08,0.07,0.05,0.03,0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.4
357:(12/23),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.03,0.06,0.08,0.07,0.06,0.06,0.03,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.4
358:(12/24),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.02,0.06,0.08,0.09,0.09,0.08,0.07,0.04,0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.5
359:(12/25),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.02,0.02,0.03,0.03,0.05,0.07,0.05,0.03,0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.3
360:(12/26),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.02,0.05,0.08,0.08,0.08,0.08,0.06,0.04,0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.5
361:(12/27),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.03,0.04,0.05,0.05,0.04,0.04,0.02,0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.3
362:(12/28),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.02,0.05,0.07,0.08,0.08,0.07,0.06,0.03,0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.5
363:(12/29),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.02,0.05,0.06,0.07,0.07,0.06,0.04,0.02,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.4
364:(12/30),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.02,0.05,0.07,0.08,0.08,0.07,0.05,0.02,0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.5
365:(12/31),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.01,0.02,0.08,0.09,0.07,0.07,0.05,0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.4
