[MJ/(m2h)],01:00,02:00,03:00,04:00,05:00,06:00,07:00,08:00,09:00,10:00,11:00,12:00,13:00,14:00,15:00,16:00,17:00,18:00,19:00,20:00,21:00,22:00,23:00,24:00,Daily Amount 
175:(06/24),0.00,0.00,0.00,0.00,0.08,0.32,0.46,0.62,0.90,1.22,1.28,1.24,0.99,0.70,0.75,0.71,0.30,0.03,0.00,0.00,0.00,0.00,0.00,0.00,9.6
176:(06/25),0.00,0.00,0.00,0.00,0.04,0.22,0.56,0.87,0.98,1.35,0.99,0.94,0.73,0.77,0.92,0.73,0.46,0.19,0.02,0.00,0.00,0.00,0.00,0.00,9.8
177:(06/26),0.00,0.00,0.00,0.00,0.08,0.24,0.35,0.24,0.25,0.26,0.00,0.00,0.36,0.36,0.42,0.24,0.14,0.07,0.00,0.00,0.00,0.00,0.00,0.00,3.0
178:(06/27),0.00,0.00,0.00,0.00,0.09,0.33,0.59,0.86,1.04,1.30,1.50,1.54,1.46,1.28,1.02,0.76,0.46,0.17,0.01,0.00,0.00,0.00,0.00,0.00,12.4
179:(06/28),0.00,0.00,0.00,0.00,0.08,0.29,0.60,0.91,1.14,1.04,1.17,1.53,1.45,0.91,0.62,0.31,0.17,0.05,0.00,0.00,0.00,0.00,0.00,0.00,10.3
180:(06/29),0.00,0.00,0.00,0.00,0.04,0.19,0.33,0.60,0.86,0.83,0.90,0.63,0.45,0.40,0.13,0.06,0.05,0.02,0.00,0.00,0.00,0.00,0.00,0.00,5.5
181:(06/30),0.00,0.00,0.00,0.00,0.05,0.10,0.06,0.18,0.29,0.31,0.33,0.00,0.00,0.28,0.26,0.10,0.09,0.04,0.00,0.00,0.00,0.00,0.00,0.00,2.1
182:(07/01),0.00,0.00,0.00,0.00,0.09,0.27,0.49,0.76,1.03,1.25,1.49,1.24,1.30,1.26,0.93,0.51,0.39,0.18,0.03,0.00,0.00,0.00,0.00,0.00,11.2
183:(07/02),0.00,0.00,0.00,0.00,0.08,0.33,0.57,0.90,1.07,1.39,1.41,1.31,1.41,1.28,1.04,0.69,0.46,0.20,0.02,0.00,0.00,0.00,0.00,0.00,12.2
184:(07/03),0.00,0.00,0.00,0.00,0.07,0.33,0.59,0.84,1.00,1.04,1.00,0.91,0.90,1.05,0.96,0.70,0.42,0.07,0.00,0.00,0.00,0.00,0.00,0.00,9.9
185:(07/04),0.00,0.00,0.00,0.00,0.08,0.33,0.53,0.64,0.75,1.05,1.14,0.91,0.95,1.19,1.01,0.73,0.40,0.16,0.01,0.00,0.00,0.00,0.00,0.00,9.9
186:(07/05),0.00,0.00,0.00,0.00,0.08,0.29,0.57,0.90,1.17,0.99,0.61,0.00,0.00,0.23,0.37,0.29,0.10,0.02,0.00,0.00,0.00,0.00,0.00,0.00,5.6
187:(07/06),0.00,0.00,0.00,0.00,0.08,0.29,0.58,0.46,0.88,0.68,0.81,0.87,0.85,1.03,1.02,0.71,0.33,0.15,0.02,0.00,0.00,0.00,0.00,0.00,8.8
188:(07/07),0.00,0.00,0.00,0.00,0.06,0.17,0.26,0.32,0.41,0.62,0.61,0.64,0.56,0.50,0.41,0.22,0.09,0.05,0.01,0.00,0.00,0.00,0.00,0.00,4.9
189:(07/08),0.00,0.00,0.00,0.00,0.03,0.10,0.17,0.18,0.27,0.31,0.41,0.46,0.39,0.28,0.14,0.12,0.09,0.05,0.01,0.00,0.00,0.00,0.00,0.00,3.0
190:(07/09),0.00,0.00,0.00,0.00,0.01,0.04,0.07,0.12,0.18,0.00,0.00,0.00,0.00,0.00,0.15,0.17,0.14,0.06,0.01,0.00,0.00,0.00,0.00,0.00,1.0
191:(07/10),0.00,0.00,0.00,0.00,0.01,0.06,0.10,0.12,0.19,0.28,0.00,0.00,0.00,0.00,0.20,0.19,0.14,0.07,0.01,0.00,0.00,0.00,0.00,0.00,1.4
192:(07/11),0.00,0.00,0.00,0.00,0.07,0.28,0.50,0.64,0.86,0.63,0.74,0.77,0.77,0.70,0.59,0.48,0.45,0.19,0.02,0.00,0.00,0.00,0.00,0.00,7.7
193:(07/12),0.00,0.00,0.00,0.00,0.07,0.29,0.48,0.64,0.84,1.06,1.23,1.30,1.21,1.08,0.98,0.75,0.46,0.17,0.02,0.00,0.00,0.00,0.00,0.00,10.6
194:(07/13),0.00,0.00,0.00,0.00,0.07,0.31,0.55,0.77,0.96,1.08,1.11,1.06,0.98,0.88,0.78,0.65,0.45,0.18,0.02,0.00,0.00,0.00,0.00,0.00,9.9
195:(07/14),0.00,0.00,0.00,0.00,0.06,0.25,0.56,0.87,1.11,1.23,1.21,1.16,1.18,1.09,0.87,0.66,0.45,0.17,0.01,0.00,0.00,0.00,0.00,0.00,10.9
196:(07/15),0.00,0.00,0.00,0.00,0.06,0.29,0.53,0.70,1.10,1.27,1.36,1.41,1.43,1.08,1.03,0.75,0.22,0.09,0.01,0.00,0.00,0.00,0.00,0.00,11.3
197:(07/16),0.00,0.00,0.00,0.00,0.06,0.24,0.43,0.65,1.05,1.35,1.42,1.39,1.18,0.90,0.79,0.65,0.42,0.19,0.02,0.00,0.00,0.00,0.00,0.00,10.7
198:(07/17),0.00,0.00,0.00,0.00,0.06,0.30,0.54,0.75,0.89,0.99,1.01,0.97,0.89,0.83,0.78,0.69,0.45,0.17,0.02,0.00,0.00,0.00,0.00,0.00,9.3
199:(07/18),0.00,0.00,0.00,0.00,0.06,0.29,0.58,0.85,1.08,1.27,1.33,1.24,1.10,1.01,0.92,0.73,0.45,0.15,0.02,0.00,0.00,0.00,0.00,0.00,11.1
200:(07/19),0.00,0.00,0.00,0.00,0.05,0.30,0.57,0.82,1.04,1.28,1.46,1.46,1.28,1.13,0.92,0.32,0.24,0.12,0.01,0.00,0.00,0.00,0.00,0.00,11.0
201:(07/20),0.00,0.00,0.00,0.00,0.03,0.20,0.36,0.52,0.94,0.98,1.38,1.25,1.03,0.99,0.69,0.43,0.27,0.10,0.00,0.00,0.00,0.00,0.00,0.00,9.2
202:(07/21),0.00,0.00,0.00,0.00,0.01,0.03,0.04,0.06,0.00,0.00,0.00,0.36,0.54,0.75,0.77,0.62,0.43,0.17,0.02,0.00,0.00,0.00,0.00,0.00,3.8
203:(07/22),0.00,0.00,0.00,0.00,0.03,0.11,0.18,0.21,0.38,0.85,1.08,1.06,1.30,0.89,0.63,0.23,0.11,0.05,0.00,0.00,0.00,0.00,0.00,0.00,7.1
204:(07/23),0.00,0.00,0.00,0.00,0.01,0.05,0.10,0.10,0.22,0.38,0.36,0.39,0.40,0.24,0.15,0.14,0.12,0.05,0.00,0.00,0.00,0.00,0.00,0.00,2.7
205:(07/24),0.00,0.00,0.00,0.00,0.03,0.07,0.12,0.43,0.58,0.45,0.86,1.47,1.40,1.26,0.94,0.72,0.43,0.15,0.01,0.00,0.00,0.00,0.00,0.00,8.9
206:(07/25),0.00,0.00,0.00,0.00,0.04,0.16,0.40,0.80,1.05,1.30,1.43,1.41,1.29,1.13,0.89,0.63,0.40,0.17,0.01,0.00,0.00,0.00,0.00,0.00,11.1
207:(07/26),0.00,0.00,0.00,0.00,0.05,0.28,0.55,0.79,1.08,1.15,1.17,1.13,0.96,0.83,0.76,0.61,0.41,0.17,0.01,0.00,0.00,0.00,0.00,0.00,10.0
208:(07/27),0.00,0.00,0.00,0.00,0.05,0.27,0.51,0.70,0.85,0.92,0.93,0.95,0.87,0.78,0.71,0.65,0.41,0.17,0.01,0.00,0.00,0.00,0.00,0.00,8.8
209:(07/28),0.00,0.00,0.00,0.00,0.05,0.27,0.54,0.77,0.94,1.05,1.03,0.99,0.92,0.84,0.86,0.72,0.42,0.17,0.01,0.00,0.00,0.00,0.00,0.00,9.6
210:(07/29),0.00,0.00,0.00,0.00,0.05,0.27,0.55,0.85,0.96,1.10,1.26,1.33,1.24,1.23,0.31,0.39,0.33,0.13,0.01,0.00,0.00,0.00,0.00,0.00,10.0
211:(07/30),0.00,0.00,0.00,0.00,0.05,0.24,0.55,0.74,0.81,1.32,1.26,1.19,1.16,1.07,0.94,0.55,0.29,0.11,0.00,0.00,0.00,0.00,0.00,0.00,10.3
212:(07/31),0.00,0.00,0.00,0.00,0.05,0.26,0.48,0.84,0.67,0.89,1.02,0.92,0.82,0.75,0.74,0.71,0.32,0.11,0.00,0.00,0.00,0.00,0.00,0.00,8.6
213:(08/01),0.00,0.00,0.00,0.00,0.04,0.24,0.41,0.60,1.11,1.32,1.30,1.34,0.98,0.88,0.79,0.63,0.40,0.15,0.00,0.00,0.00,0.00,0.00,0.00,10.2
214:(08/02),0.00,0.00,0.00,0.00,0.03,0.22,0.54,0.84,1.06,1.30,1.46,1.46,1.34,1.16,0.95,0.71,0.41,0.11,0.00,0.00,0.00,0.00,0.00,0.00,11.6
215:(08/03),0.00,0.00,0.00,0.00,0.01,0.04,0.20,0.51,0.84,1.19,1.24,1.44,1.33,1.14,0.91,0.67,0.40,0.08,0.00,0.00,0.00,0.00,0.00,0.00,10.0
216:(08/04),0.00,0.00,0.00,0.00,0.03,0.25,0.53,0.80,1.07,1.20,1.29,1.26,1.15,1.04,0.99,0.59,0.38,0.14,0.00,0.00,0.00,0.00,0.00,0.00,10.7
217:(08/05),0.00,0.00,0.00,0.00,0.03,0.18,0.26,0.43,0.70,1.16,1.17,0.95,0.77,0.44,0.14,0.10,0.09,0.02,0.00,0.00,0.00,0.00,0.00,0.00,6.4
218:(08/06),0.00,0.00,0.00,0.00,0.02,0.12,0.26,0.70,0.93,1.28,1.16,0.58,0.76,0.57,0.94,0.62,0.29,0.10,0.00,0.00,0.00,0.00,0.00,0.00,8.3
219:(08/07),0.00,0.00,0.00,0.00,0.02,0.17,0.46,0.82,0.78,0.86,1.19,1.47,1.31,1.18,0.97,0.67,0.28,0.07,0.00,0.00,0.00,0.00,0.00,0.00,10.3
220:(08/08),0.00,0.00,0.00,0.00,0.00,0.03,0.09,0.13,0.41,0.80,1.39,1.23,1.39,1.02,0.70,0.58,0.39,0.11,0.00,0.00,0.00,0.00,0.00,0.00,8.3
221:(08/09),0.00,0.00,0.00,0.00,0.04,0.24,0.49,0.55,0.77,0.93,0.94,0.92,0.87,0.78,0.65,0.50,0.34,0.13,0.00,0.00,0.00,0.00,0.00,0.00,8.2
222:(08/10),0.00,0.00,0.00,0.00,0.03,0.22,0.40,0.56,0.71,0.80,0.89,0.91,0.88,0.81,0.68,0.53,0.35,0.12,0.00,0.00,0.00,0.00,0.00,0.00,7.9
223:(08/11),0.00,0.00,0.00,0.00,0.03,0.21,0.41,0.65,1.07,1.29,1.11,1.18,1.26,1.10,0.88,0.65,0.38,0.09,0.00,0.00,0.00,0.00,0.00,0.00,10.3
224:(08/12),0.00,0.00,0.00,0.00,0.00,0.04,0.11,0.23,0.41,0.78,0.96,0.84,1.04,1.10,0.95,0.59,0.34,0.10,0.00,0.00,0.00,0.00,0.00,0.00,7.5
225:(08/13),0.00,0.00,0.00,0.00,0.03,0.23,0.45,0.55,0.82,1.29,1.41,1.43,1.31,1.03,0.96,0.60,0.29,0.06,0.00,0.00,0.00,0.00,0.00,0.00,10.5
226:(08/14),0.00,0.00,0.00,0.00,0.00,0.01,0.04,0.08,0.16,0.23,0.53,0.83,0.73,0.44,0.45,0.48,0.28,0.07,0.00,0.00,0.00,0.00,0.00,0.00,4.3
